Country Name,2017,2018,2019,2020,2021
Ireland,6.71000003814697,5.73999977111816,4.94999980926514,5.61999988555908,6.63299989700317
Iraq,13.0200004577637,12.9659996032715,12.8629999160767,14.0880002975464,14.1920003890991
Iceland,2.74000000953674,2.70000004768372,3.50999999046326,5.48000001907349,5.40100002288818
Israel,4.21999979019165,4,3.79999995231628,4.32999992370605,5.04500007629395
Italy,11.210000038147,10.6099996566772,9.94999980926514,9.15999984741211,9.83399963378906
Jamaica,11.6300001144409,9.10000038146973,7.69000005722046,9.47999954223633,9.18200016021729
Jordan,18.1399993896484,18.2700004577637,16.8099994659424,19.0259990692139,19.2520008087158
Japan,2.79999995231628,2.40000009536743,2.40000009536743,2.79999995231628,2.79900002479553
Kazakhstan,4.90000009536743,4.84999990463257,4.80000019073486,4.8899998664856,4.90000009536743
Kenya,3.51300001144409,4.24900007247925,5.01000022888184,5.72900009155273,5.74200010299683
Cambodia,0.140000000596046,0.14300000667572,0.146999999880791,0.331000000238419,0.611999988555908
"Korea, Rep.",3.65000009536743,3.8199999332428,3.75,3.9300000667572,3.53200006484985
Kuwait,2.19700002670288,2.16499996185303,2.16700005531311,3.53900003433228,3.71399998664856
Lebanon,10.2740001678467,10.7959995269775,11.3500003814697,13.2969999313354,14.4879999160767
Liberia,3.04900002479553,3.02999997138977,3.01500010490417,3.98000001907349,4.09499979019165
Libya,19.371000289917,19.4549999237061,19.6550006866455,20.0659999847412,19.5839996337891
St. Lucia,18.8600006103516,19.0799999237061,15.3199996948242,16.8920001983643,16.9050006866455
Latin America & Caribbean,7.98767157210665,7.87381476809388,7.93170248864095,10.061898401691,9.96229261102362
Sri Lanka,4.05000019073486,4.32000017166138,4.34999990463257,5.87799978256226,5.39499998092651
Lesotho,23.2000007629395,22.8129997253418,22.4400005340576,24.5629997253418,24.5979995727539
Lithuania,7.07000017166138,6.15000009536743,6.26000022888184,8.48999977111816,7.90299987792969
Luxembourg,5.51999998092651,5.59000015258789,5.59000015258789,6.76999998092651,5.22700023651123
Latvia,8.72000026702881,7.40999984741211,6.30999994277954,8.10000038146973,7.59999990463257
"Macao SAR, China",1.99000000953674,1.83000004291534,1.75,2.5699999332428,3.01399993896484
Morocco,9.24199962615967,9.26500034332275,9.27999973297119,11.4540004730225,11.4670000076294
Moldova,4.09999990463257,4.1100001335144,5.09999990463257,3.8199999332428,3.96199989318848
Madagascar,1.82299995422363,1.84300005435944,1.85699999332428,2.47399997711182,2.59400010108948
Maldives,5.86999988555908,5.61899995803833,5.34000015258789,6.32800006866455,6.07800006866455
Middle East & North Africa,10.2648531882785,9.88214245803812,9.14592708290942,10.5409737944527,10.5305152380454
Mexico,3.42000007629395,3.27999997138977,3.48000001907349,4.44999980926514,4.37900018692017
North Macedonia,22.3799991607666,20.7399997711182,17.2600002288818,17.2000007629395,16.2029991149902
Mali,7.40999984741211,7.42799997329712,7.44199991226196,7.69600009918213,7.71999979019165
Malta,4,3.66000008583069,3.61999988555908,4.26000022888184,3.49900007247925
Myanmar,1.55999994277954,0.870000004768372,0.5,1.05799996852875,2.17300009727478
Montenegro,16.0699996948242,15.1700000762939,15.1199998855591,17.8999996185303,18.4869995117188
Mongolia,6.3600001335144,5.38000011444092,5.43900012969971,7.01000022888184,7.08199977874756
Mozambique,3.45099997520447,3.45600008964539,3.46600008010864,3.80999994277954,3.98200011253357
Mauritania,10.3400001525879,10.3850002288818,10.3929996490479,11.2700004577637,11.4630002975464
Mauritius,6.75,6.42999982833862,6.32999992370605,7.40700006484985,7.41400003433228
Malawi,5.76000022888184,5.75799989700317,5.7519998550415,6.70100021362305,7.02099990844727
Malaysia,3.41000008583069,3.29999995231628,3.25999999046326,4.50400018692017,4.60900020599365
North America,4.57802386299283,4.1127505987492,3.89109362414895,8.20610779642912,5.69538362662395
Namibia,21.6389999389648,19.8799991607666,19.988000869751,21.4459991455078,21.67799949646
New Caledonia,14.7849998474121,14.8470001220703,14.9099998474121,16.4290008544922,16.57200050354
Niger,0.541999995708466,0.545000016689301,0.554000020027161,0.624000012874603,0.750999987125397
Nigeria,8.39000034332275,8.45600032806396,8.52999973297119,9.71399974822998,9.78800010681152
Nicaragua,3.29999995231628,5.19999980926514,5.21099996566772,6.07800006866455,5.95699977874756
Netherlands,4.84000015258789,3.82999992370605,3.38000011444092,3.8199999332428,4.01000022888184
Norway,4.15999984741211,3.79999995231628,3.69000005722046,4.42000007629395,4.9850001335144
Nepal,3.31800007820129,3.19300007820129,3.09699988365173,4.72399997711182,5.05200004577637
New Zealand,4.73999977111816,4.32999992370605,4.1100001335144,4.59000015258789,4.12400007247925
Oman,2.56500005722046,1.79999995231628,1.84800004959106,2.94000005722046,3.12199997901917
Pakistan,3.91599988937378,4.07999992370605,3.54200005531311,4.30299997329712,4.35200023651123
Panama,3.85899996757507,3.83299994468689,4.72599983215332,12.8540000915527,12.0880002975464
Peru,3.69000005722046,3.49000000953674,3.38000011444092,7.17999982833862,4.83300018310547
Philippines,2.54999995231628,2.33999991416931,2.24000000953674,2.51999998092651,2.40599989891052
Poland,4.8899998664856,3.84999990463257,3.27999997138977,3.16000008583069,3.36800003051758
Puerto Rico,10.8000001907349,9.19999980926514,8.30000019073486,8.89000034332275,8.27099990844727
Portugal,8.86999988555908,6.98999977111816,6.46000003814697,6.78999996185303,6.64699983596802
Paraguay,4.6100001335144,6.21999979019165,6.59000015258789,7.55000019073486,7.20599985122681
French Polynesia,12.2130002975464,12.2480001449585,12.2959995269775,14.0959997177124,14.3909997940063
Qatar,0.140000000596046,0.109999999403954,0.100000001490116,0.214000001549721,0.257999986410141
Romania,4.92999982833862,4.19000005722046,3.91000008583069,5.03000020980835,5.16900014877319
Rwanda,1.13699996471405,1.11099994182587,1.09800004959106,1.48500001430511,1.60699999332428
South Asia,5.11873934398138,5.11979632371503,5.02001375525172,7.23979318207037,5.78960797062536
Saudi Arabia,5.8899998664856,6.03999996185303,5.6729998588562,7.44999980926514,7.35799980163574
Sudan,17.5330009460449,17.5799999237061,17.6539993286133,19.6490001678467,19.8050003051758
Senegal,3.69000005722046,3.27500009536743,2.85999989509583,3.62299990653992,3.72300004959106
Singapore,4.19999980926514,3.64299988746643,3.09999990463257,4.09999990463257,3.62400007247925
Solomon Islands,0.707000017166138,0.723999977111816,0.754999995231628,0.916000008583069,1.02900004386902
Sierra Leone,4.66300010681152,4.65999984741211,4.64900016784668,5.19500017166138,5.33300018310547
El Salvador,4.3899998664856,4.01000022888184,4.17000007629395,6.2480001449585,5.94000005722046
Somalia,18.8819999694824,18.8500003814697,18.8279991149902,19.7229995727539,19.8649997711182
Serbia,13.4799995422363,12.7299995422363,10.3900003433228,9.01000022888184,11.8070001602173
Suriname,7.90399980545044,7.92600011825562,8.03999996185303,9.77799987792969,10.0649995803833
Slovenia,6.55999994277954,5.1100001335144,4.44999980926514,4.96999979019165,4.4229998588562
Sweden,6.71999979019165,6.3600001335144,6.82999992370605,8.28999996185303,8.66100025177002
Eswatini,22.7530002593994,22.7919998168945,22.8369998931885,25.5090007781982,25.7560005187988
Chad,1.11899995803833,1.12999999523163,1.12300002574921,1.74199998378754,1.88199996948242
Togo,3.74000000953674,3.72900009155273,3.71900010108948,3.9449999332428,4.00400018692017
Thailand,0.829999983310699,0.769999980926514,0.720000028610229,1.10000002384186,1.41799998283386
Tajikistan,6.9539999961853,7.01200008392334,7.06099987030029,7.58300018310547,7.75400018692017
Turkmenistan,4.2039999961853,4.23400020599365,4.26800012588501,4.95100021362305,5.08099985122681
Timor-Leste,4.76000022888184,4.73099994659424,4.50500011444092,4.90500020980835,5.07399988174438
Tonga,2.81500005722046,3.0699999332428,3.06200003623962,3.62800002098084,3.96799993515015
Tunisia,15.3299999237061,15.460000038147,15.1300001144409,16.5919990539551,16.8239994049072
Turkiye,10.8199996948242,10.8900003433228,13.6700000762939,13.1099996566772,13.3859996795654
Tanzania,2.17700004577637,2.20600008964539,2.22199988365173,2.52800011634827,2.6489999294281
Uganda,1.932000041008,1.92299997806549,1.92499995231628,2.76799988746643,2.93600010871887
Ukraine,9.5,8.80000019073486,8.1899995803833,9.13199996948242,8.87899971008301
Uruguay,7.8899998664856,8.34000015258789,8.88000011444092,10.3500003814697,10.4469995498657
United States,4.3600001335144,3.90000009536743,3.67000007629395,8.05000019073486,5.46400022506714
Uzbekistan,5.80000019073486,5.83500003814697,5.84999990463257,7.04099988937378,7.16099977493286
Virgin Islands (U.S.),12.3249998092651,12.4259996414185,12.4680004119873,13.5450000762939,13.2650003433228
Vietnam,1.87000000476837,1.1599999666214,2.03999996185303,2.39000010490417,2.16599988937378
Vanuatu,1.74500000476837,1.80900001525879,1.80099999904633,2.11899995803833,2.1800000667572
Samoa,8.57800006866455,8.68599987030029,8.4060001373291,9.14900016784668,9.83699989318848
South Africa,27.0400009155273,26.9099998474121,28.4699993133545,29.2199993133545,33.5589981079102
Zambia,11.6300001144409,12.0100002288818,12.5200004577637,12.8479995727539,13.0260000228882
Zimbabwe,4.78499984741211,4.7960000038147,4.83300018310547,5.35099983215332,5.17399978637695
